"Product Id","Product Name","Active (Product)","Product Family","N&ET Product","N&ET Family","Business Unit"
01t4O0000089cTU,"GRANTA MI Data Module - Coatings - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cTV,"GRANTA MI Data Module - Natural Colour System (NCS) - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cTe,"GRANTA MI Data Module - Coatings - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cTf,"GRANTA MI Data Module - MI-21 Metals & Consumables - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cTo,"GRANTA MI Data Module - Composites Design",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cTv,"GRANTA MI Substitute - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cTy,"GRANTA MI Data Module - Composites Design - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cTz,"GRANTA MI Data Module - JAHM Curve Data - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cU4,"GRANTA MI Data Module - EcoInvent - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cU8,"GRANTA MI Data Module - Composites Design - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cUN,"GRANTA MI Data Module - Composites QED - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cUO,"GRANTA MI Data Module - Pantone Home & Fashion - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cUY,"GRANTA MI Toolbox - Site-Based WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cUc,"GRANTA MI Data Module - ESDU MMDH - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cUh,"GRANTA MI Data Module - ESDU MMDH - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cUn,"GRANTA MI Data Module - JAHM Curve Data",1,"Material Products",1,Granta,MatBU
01t4O0000089cUr,"GRANTA MI Data Module - ESDU MMDH - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cUw,"GRANTA MI Data Module - EcoInvent",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cV6,"GRANTA MI Data Module - EcoInvent - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVG,"GRANTA MI Data Module - EcoInvent - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVI,"GRANTA MI Materials Gateway for HyperMesh - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVL,"GRANTA MI Data Module - Firehole Composites",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cVM,"GRANTA MI Enterprise Connect for Teamcenter",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cVQ,"GRANTA MI Data Module - Firehole Composites - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVa,"GRANTA MI Data Module - Firehole Composites - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVb,"GRANTA MI Data Module - Global Powder Metals - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cVc,"GRANTA MI Reports - Critical Materials Reports Bundle - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVf,"GRANTA MI Data Module - Global Powder Metals",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cVk,"GRANTA MI Data Module - Global Powder Metals - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVp,"GRANTA MI Data Module - Global Powder Metals - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cVz,"GRANTA MI Data Module - Human Biological Materials - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cW0,"GRANTA MI Data Module - MI-21 Metals & Consumables",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cW4,"GRANTA MI Data Module - Human Biological Materials - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cW9,"GRANTA MI Data Module - Human Biological Materials - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWF,"GRANTA MI Data Module - NIMS Creep - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWO,"GRANTA MI Data Module - JAHM Curve Data - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWQ,"ANSYS SCADE Architect Advanced Modeler Seat - Node",1,,1,Systems,SBU
01t4O0000089cWT,"GRANTA MI Data Module - JAHM Curve Data - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWV,"GRANTA MI Materials Gateway for Teamcenter - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWW,"GRANTA MI Scripting Toolkit - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWY,"GRANTA MI Data Module - JAHM Curve Data - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWZ,"GRANTA MI Data Module - MaterialUniverse - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWi,"GRANTA MI Data Module - MI-21 Metals & Consumables - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWj,"GRANTA MI Data Module - MMPDS-13 - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWs,"GRANTA MI Data Module - MI-21 Metals & Consumables - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cWt,"GRANTA MI Data Module - Sheet Steels",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cWx,"GRANTA MI Data Module - MMPDS-13",1,"Material Products",1,Granta,MatBU
01t4O0000089cX7,"GRANTA MI Data Module - MMPDS-13 - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXC,"GRANTA MI Data Module - MMPDS-13 - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXM,"GRANTA MI Data Module - MaterialUniverse - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cXR,"GRANTA MI Data Module - MaterialUniverse - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXb,"GRANTA MI Data Module - NIMS Creep",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cXh,"GRANTA MI Enterprise Connect for Teamcenter - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXl,"GRANTA MI Data Module - NIMS Creep - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXm,"GRANTA MI Data Module - Product Risk - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cXw,"GRANTA MI Data Module - NIMS Fatigue - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cY0,"GRANTA MI Data Module - NIMS Fatigue - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cY5,"GRANTA MI Data Module - NIMS Fatigue - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYA,"GRANTA MI Data Module - NIMS Fatigue - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYF,"GRANTA MI Data Module - Natural Colour System (NCS) - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYP,"GRANTA MI Data Module - Natural Colour System (NCS) - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYZ,"GRANTA MI Data Module - Pantone - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYe,"GRANTA MI Data Module - Pantone - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYf,"GRANTA MI Data Module - Pantone Home & Fashion - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYj,"GRANTA MI Data Module - Pantone - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cYo,"GRANTA MI Data Module - Pantone Home & Fashion - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cZ3,"GRANTA MI Data Module - Product Risk",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cZD,"GRANTA MI Data Module - Product Risk - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cZE,"GRANTA MI Materials Gateway for Windchill - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cZI,"GRANTA MI Data Module - Product Risk - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cZO,"GRANTA MI Enterprise Connect for Teamcenter - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cZS,"GRANTA MI Data Module - Product Risk - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cZh,"GRANTA MI Data Module - Prospector Plastics - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cZi,"GRANTA MI Workflow Enterprise Edition - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089caG,"GRANTA MI Data Module - Senvol",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089caQ,"GRANTA MI Data Module - Senvol - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089caS,"GRANTA MI Scripting Toolkit - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089caV,"GRANTA MI Data Module - Sheet Steels - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089caf,"GRANTA MI Data Module - Stahldat SX",1,"Material Products",1,Granta,MatBU
01t4O0000089cap,"GRANTA MI Data Module - Stahldat SX - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089caz,"GRANTA MI Data Module - SteelSpec - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbE,"GRANTA MI Enterprise Connect for Teamcenter - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbJ,"GRANTA MI Enterprise Connect for Teamcenter (IMM)",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbO,"GRANTA MI Enterprise Connect for Teamcenter (IMM) - Regional WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbP,"GRANTA MI Materials Gateway for ANSYS Workbench - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbQ,"GRANTA MI Materials Gateway for ANSYS Workbench - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbR,"GRANTA MI Materials Gateway for Abaqus/CAE - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbT,"GRANTA MI Enterprise Connect for Teamcenter (IMM) - Global WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbd,"GRANTA MI Enterprise Connect for Teamcenter (IMM) - Site-Based WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbe,"GRANTA MI Reports - Restricted Substances Reports Bundle",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cbj,"GRANTA MI Materials Gateway for ANSYS Workbench - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbn,"GRANTA MI Materials Gateway for ANSYS Workbench - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cbx,"GRANTA MI Materials Gateway for Abaqus/CAE",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cby,"GRANTA MI Materials Gateway for Inventor",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cc7,"GRANTA MI Materials Gateway for Abaqus/CAE - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ccM,"GRANTA MI Materials Gateway for CATIA V5",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ccW,"GRANTA MI Materials Gateway for CATIA V5 - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ccb,"GRANTA MI Materials Gateway for CATIA V5 - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ccg,"GRANTA MI Materials Gateway for CATIA V5 - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ccq,"GRANTA MI Materials Gateway for Creo",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ccw,"GRANTA MI SDK Web Services - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cd0,"GRANTA MI Materials Gateway for Creo - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cd5,"GRANTA MI Materials Gateway for Creo - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdA,"GRANTA MI Materials Gateway for Creo - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdK,"GRANTA MI Materials Gateway for Creo - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdU,"GRANTA MI Materials Gateway for HyperMesh",1,"Material Products",1,Granta,MatBU
01t4O0000089cdZ,"GRANTA MI Materials Gateway for HyperMesh - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cde,"GRANTA MI Materials Gateway for HyperMesh - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdk,"GRANTA MI Workflow Enterprise Edition - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdo,"GRANTA MI Materials Gateway for HyperMesh - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cdz,"ANSYS SCADE Display Advanced Modeler Seat (Node)",1,SCADE,1,Systems,SBU
01t4O0000089ce3,"GRANTA MI Materials Gateway for Inventor - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ce8,"GRANTA MI Materials Gateway for Inventor - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceE,"GRANTA MI Reports - Preferred Materials Reports Bundle - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceI,"GRANTA MI Materials Gateway for Inventor - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceJ,"GRANTA MI Metals Template",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ceN,"GRANTA MI Materials Gateway for NX",1,"Material Products",1,Granta,MatBU
01t4O0000089ceS,"GRANTA MI Materials Gateway for NX - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceT,"GRANTA MI Medical Template - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceU,"GRANTA MI Reports - Critical Materials Reports Bundle - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceV,"GRANTA MI Substitute",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ceW,"GRANTA MI Toolbox",1,"Material Products",1,Granta,MatBU
01t4O0000089ceX,"GRANTA MI Materials Gateway for NX - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ceY,"GRANTA MI Reports - Eco Audit Reports Bundle - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cec,"GRANTA MI Materials Gateway for NX - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cem,"GRANTA MI Materials Gateway for NX - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cew,"GRANTA MI Materials Gateway for Teamcenter",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cf1,"GRANTA MI Materials Gateway for Teamcenter - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cfB,"GRANTA MI Materials Gateway for Teamcenter - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cfG,"GRANTA MI Materials Gateway for Windchill",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cfQ,"GRANTA MI Materials Gateway for Windchill - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cfV,"GRANTA MI Materials Gateway for Windchill - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cff,"GRANTA MI Medical Template",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cfp,"GRANTA MI Medical Template - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cfu,"GRANTA MI Medical Template - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cg4,"GRANTA MI Medical Template - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cg5,"GRANTA MI Optimize - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgE,"GRANTA MI Metals Template - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cgJ,"GRANTA MI Metals Template - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgY,"GRANTA MI Optimize - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgd,"GRANTA MI Optimize - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgj,"GRANTA MI Reports - Preferred Materials Reports Bundle",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cgk,"GRANTA MI Reports - Restricted Substances Reports Bundle - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgn,"GRANTA MI Optimize - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cgs,"GRANTA MI Reports - Critical Materials Reports Bundle",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cgy,"GRANTA MI Reports - Eco Audit Reports Bundle",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ch2,"GRANTA MI Reports - Critical Materials Reports Bundle - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ch3,"GRANTA MI Reports - Restricted Substances Reports Bundle - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ch7,"GRANTA MI Reports - Critical Materials Reports Bundle - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089chR,"GRANTA MI Reports - Eco Audit Reports Bundle - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089chW,"GRANTA MI Reports - Eco Audit Reports Bundle - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089chc,"ANSYS SCADE Architect Advanced Modeler Seat - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089chl,"GRANTA MI Reports - Preferred Materials Reports Bundle - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089chm,"GRANTA MI Reports - Restricted Substances Reports Bundle - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cho,"ANSYS SCADE Architect Advanced Modeler Seat - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089chq,"GRANTA MI Reports - Preferred Materials Reports Bundle - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089chv,"GRANTA MI Reports - Preferred Materials Reports Bundle - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ci1,"ANSYS SCADE Avionics Package - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089ci2,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089ciB,"GRANTA MI Substitute - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ciF,"GRANTA MI Reports - Restricted Substances Reports Bundle - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ciK,"GRANTA MI SDK Web Services",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ciU,"GRANTA MI SDK Web Services - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ciZ,"GRANTA MI SDK Web Services - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cie,"GRANTA MI SDK Web Services - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cif,"GRANTA MI for Restricted Substances - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cij,"GRANTA MI Scripting Toolkit",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cik,"GRANTA MI Substitute - Site-Based WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cio,"GRANTA MI Scripting Toolkit - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ciy,"GRANTA MI Substitute - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cjI,"GRANTA MI Toolbox - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cjN,"GRANTA MI Toolbox - Regional WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cjS,"GRANTA MI Workflow Advanced Edition",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cjc,"GRANTA MI Workflow Advanced Edition - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cjd,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems (Node)",1,SCADE,1,Systems,SBU
01t4O0000089cjh,"GRANTA MI Workflow Advanced Edition - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089cji,"ANSYS SCADE Display Advanced Modeler Seat - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089cjp,"ANSYS SCADE Display Advanced Modeler Seat - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089cjw,"GRANTA MI Workflow Enterprise Edition",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ck6,"GRANTA MI Workflow Enterprise Edition - Reinstatement Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ckB,"GRANTA MI Workflow Enterprise Edition - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ckQ,"GRANTA MI for Restricted Substances",1,"Material Products",1,Granta,MatBU
01t4O0000089cka,"GRANTA MI for Restricted Substances - Reinstatement Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ckf,"GRANTA MI for Restricted Substances - Regional WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ckk,"GRANTA MI for Restricted Substances - Global WAN Fee",1,"Material Products",1,Granta,MatBU
01t4O0000089ckp,"GRANTA NIMS Creep & Fatigue Bundle",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cku,"GRANTA NIMS Creep & Fatigue Bundle - Regional WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089ckz,"GRANTA NIMS Creep & Fatigue Bundle - Global WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cl4,"GRANTA NIMS Creep & Fatigue Bundle - Site-Based WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000089cls,"ANSYS SCADE Architect Advanced Modeler Seat - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089clx,"ANSYS SCADE Architect Advanced Modeler Seat - Regional TECS",1,SCADE,1,Systems,SBU
01t4O0000089cm2,"ANSYS SCADE Architect Advanced Modeler Seat - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cm7,"ANSYS SCADE Architect Advanced Modeler Seat - Global TECS",1,SCADE,1,Systems,SBU
01t4O0000089cmC,"ANSYS SCADE Architect Advanced Modeler Seat - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cmM,"ANSYS SCADE Architect Advanced Modeler Seat - Node - Reinstatement Fee",1,,1,Systems,SBU
01t4O0000089cmR,"ANSYS SCADE Avionics Package - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cmW,"ANSYS SCADE Avionics Package - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cmg,"ANSYS SCADE Avionics Package - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089cml,"ANSYS SCADE Avionics Package - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cmq,"ANSYS SCADE Display Advanced Modeler Seat - Regional TECS",1,SCADE,1,Systems,SBU
01t4O0000089cmv,"ANSYS SCADE Display Advanced Modeler Seat - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cn0,"ANSYS SCADE Display Advanced Modeler Seat - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cnA,"ANSYS SCADE Display Advanced Modeler Seat - Global TECS",1,SCADE,1,Systems,SBU
01t4O0000089cnB,"ANSYS SCADE Display Advanced Modeler Seat - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cnK,"ANSYS SCADE Display Advanced Modeler Seat (Node) - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089cnP,"ANSYS SCADE Display KCG - without Certification Kit (Node)",1,SCADE,1,Systems,SBU
01t4O0000089cne,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089cno,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cnt,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089cny,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cqo,"ANSYS SCADE LifeCycle Reporter (Node)",1,SCADE,1,Systems,SBU
01t4O0000089cqt,"ANSYS SCADE Suite Timing and Stack Optimizer - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cr2,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems (Node) - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089cr3,"ANSYS SCADE LifeCycle Reporter - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089crC,"ANSYS SCADE LifeCycle Reporter - Regional TECS",1,SCADE,1,Systems,SBU
01t4O0000089crH,"ANSYS SCADE LifeCycle Reporter - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089crM,"ANSYS SCADE LifeCycle Reporter - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089crR,"ANSYS SCADE LifeCycle Reporter - Global TECS",1,SCADE,1,Systems,SBU
01t4O0000089crW,"ANSYS SCADE LifeCycle Reporter - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089crb,"ANSYS SCADE LifeCycle Reporter - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089crq,"ANSYS SCADE LifeCycle Reporter (Node) - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089crv,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Reinstatement Fee",1,SCADE,1,Systems,SBU
01t4O0000089cs0,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Regional TECS",1,SCADE,1,Systems,SBU
01t4O0000089cs1,"ANSYS SCADE Suite Advanced Modeler Seat - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089cs5,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Regional WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089csA,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Global WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089csK,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Global Lease",1,SCADE,1,Systems,SBU
01t4O0000089csP,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems - Site-Based WAN Fee",1,SCADE,1,Systems,SBU
01t4O0000089csQ,"ANSYS SCADE Suite Gateway for Simulink - Regional TECS",1,,1,Systems,SBU
01t4O0000089csU,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems (Node)",1,SCADE,1,Systems,SBU
